Mã đơn/điều chỉnh,Loại,Thời gian tạo đơn,Thời gian tất toán đơn,Tiền tệ,Tổng số tiền tất toán,Tổng doanh thu,Tổng sau giảm giá của người bán,Tổng trước giảm giá,Giảm giá của người bán,Tổng hoàn sau giảm giá của người bán,Tổng hoàn trước giảm giá của người bán,Hoàn phần giảm giá của người bán,Tổng phí,Phí giao dịch,Phí hoa hồng TikTok Shop,Phí vận chuyển do người bán trả,Phí vận chuyển thực tế,Ưu đãi phí vận chuyển của sàn,Phí vận chuyển khách trả,Phí hoàn hàng thực tế,Hoàn phí vận chuyển khách,Hoàn tiền SFR,Trợ giá giao hàng thất bại,Trợ giá phí vận chuyển,Hoa hồng affiliate,Hoa hồng affiliate trước PIT,Thuế TNCN khấu trừ từ hoa hồng affiliate,Hoa hồng quảng cáo Shop Ads,Hoa hồng quảng cáo Shop Ads trước PIT,Thuế TNCN khấu trừ từ hoa hồng quảng cáo Shop Ads,Hoa hồng đối tác affiliate,Ký quỹ hoa hồng affiliate,Hoàn hoa hồng affiliate,Phí quảng cáo TAP Shop Ads,Phí dịch vụ SFP,Phí dịch vụ hoàn tiền Bonus,Phí dịch vụ LIVE Specials,Phí dịch vụ Voucher Xtra,Phí xử lý đơn hàng,Phí dịch vụ EAMS,Phí dịch vụ Flash Sale,Thuế VAT khấu trừ bởi TikTok Shop,Thuế TNCN khấu trừ bởi TikTok Shop,Phí chương trình TikTok PayLater,Phí tài nguyên chiến dịch,Phí dịch vụ SFR,Số tiền điều chỉnh,Mã đơn liên quan,Thanh toán của khách,Hoàn tiền cho khách,Giảm giá voucher đồng tài trợ bởi người bán,Hoàn giảm giá voucher đồng tài trợ bởi người bán,Giảm giá từ sàn,Hoàn giảm giá từ sàn,Giảm giá voucher đồng tài trợ bởi sàn,Hoàn giảm giá voucher đồng tài trợ bởi sàn,Giảm phí vận chuyển của người bán,Khối lượng gói ước tính (g),Khối lượng gói thực tế (g)
580986206006576847,Order,2025/10/31,2025/11/05,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-40000,40000,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580986206006576847,121000,0,0,0,0,0,0,0,0,210,210
580979724353308075,Order,2025/10/30,2025/11/05,VND,58043,99000,99000,110000,-11000,0,0,0,-40957,-4950,-8752,0,-40000,40000,0,0,0,0,0,0,-19800,-19800,0,0,0,0,0,0,0,0,0,0,0,-2970,-3000,0,0,-990,-495,0,0,0,0,580979724353308075,99000,0,0,0,0,0,0,0,0,110,110
580978203781596419,Order,2025/10/30,2025/11/05,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-40000,40000,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580978203781596419,135000,0,0,0,0,0,0,0,0,210,210
580978111444125481,Order,2025/10/30,2025/11/05,VND,206498,324000,324000,360000,-36000,0,0,0,-117502,-14256,-28642,0,-47600,47600,0,0,0,0,0,0,-57024,-57024,0,0,0,0,0,0,0,0,0,0,0,-9720,-3000,0,0,-3240,-1620,0,0,0,0,580978111444125481,285120,0,0,0,38880,0,0,0,0,510,510
580977916015708131,Order,2025/10/30,2025/11/05,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-40000,40000,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580977916015708131,135000,0,0,0,0,0,0,0,0,210,210
580977214781360117,Order,2025/10/30,2025/11/05,VND,67683,99000,99000,110000,-11000,0,0,0,-31317,-5210,-8752,0,-35200,30000,5200,0,0,0,0,0,0,0,0,-9900,0,0,0,0,0,0,0,0,0,-2970,-3000,0,0,-990,-495,0,0,0,0,580977214781360117,104200,0,0,0,0,0,0,0,0,110,110
580977065560605827,Order,2025/10/30,2025/11/05,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-35200,35200,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580977065560605827,135000,0,0,0,0,0,0,0,0,210,210
580969941878736600,Order,2025/10/30,2025/11/05,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-40000,40000,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580969941878736600,135000,0,0,0,0,0,0,0,0,210,210
580967648607373272,Order,2025/10/30,2025/11/05,VND,66943,99000,99000,110000,-11000,0,0,0,-32057,-5950,-8752,0,-40000,20000,20000,0,0,0,0,0,0,0,0,-9900,0,0,0,0,0,0,0,0,0,-2970,-3000,0,0,-990,-495,0,0,0,0,580967648607373272,119000,0,0,0,0,0,0,0,0,110,110
580965154787853550,Order,2025/10/29,2025/11/05,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-40000,40000,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580965154787853550,121000,0,0,0,0,0,0,0,0,210,210
580964424726054431,Order,2025/10/29,2025/11/05,VND,174581,288000,288000,360000,-72000,0,0,0,-113419,-14400,-25459,0,-35100,35100,0,0,0,0,0,0,-57600,-57600,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580964424726054431,288000,0,0,0,0,0,0,0,0,510,510
580964217761268894,Order,2025/10/29,2025/11/05,VND,352162,576000,576000,720000,-144000,0,0,0,-223838,-28800,-50918,0,-55400,55400,0,0,0,0,0,0,-115200,-115200,0,0,0,0,0,0,0,0,0,0,0,-17280,-3000,0,0,-5760,-2880,0,0,0,0,580964217761268894,576000,0,0,0,0,0,0,0,0,1030,1030
580963831181838152,Order,2025/10/29,2025/11/05,VND,388193,605000,605000,750000,-145000,0,0,0,-216807,-26620,-53482,0,-39400,39400,0,0,0,0,0,0,-106480,-106480,0,0,0,0,0,0,0,0,0,0,0,-18150,-3000,0,0,-6050,-3025,0,0,0,0,580963831181838152,532400,0,0,0,72600,0,0,0,0,1030,1030
580963758255801653,Order,2025/10/29,2025/11/05,VND,181061,288000,288000,360000,-72000,0,0,0,-106939,-13104,-25459,0,-47600,47600,0,0,0,0,0,0,-52416,-52416,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580963758255801653,262080,0,0,0,25920,0,0,0,0,510,510
580963731394626896,Order,2025/10/29,2025/11/05,VND,181781,288000,288000,360000,-72000,0,0,0,-106219,-12960,-25459,0,-47600,47600,0,0,0,0,0,0,-51840,-51840,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580963731394626896,259200,0,0,0,28800,0,0,0,0,510,510
580963735068902977,Order,2025/10/29,2025/11/05,VND,47178,83000,83000,110000,-27000,0,0,0,-35822,-5150,-7337,0,-40000,20000,20000,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963735068902977,103000,0,0,0,0,0,0,0,0,110,110
580963559032784376,Order,2025/10/29,2025/11/05,VND,56478,83000,83000,110000,-27000,0,0,0,-26522,-4150,-7337,0,-40000,40000,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963559032784376,83000,0,0,0,0,0,0,0,0,110,110
580963588992894496,Order,2025/10/29,2025/11/05,VND,55978,83000,83000,110000,-27000,0,0,0,-27022,-4650,-7337,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963588992894496,93000,0,0,0,0,0,0,0,0,110,110
580963495922074645,Order,2025/10/29,2025/11/05,VND,55978,83000,83000,110000,-27000,0,0,0,-27022,-4650,-7337,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963495922074645,93000,0,0,0,0,0,0,0,0,110,110
580963494311135053,Order,2025/10/29,2025/11/05,VND,82959,121000,121000,150000,-29000,0,0,0,-38041,-6800,-10696,0,-40000,25000,15000,0,0,0,0,0,0,0,0,-12100,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580963494311135053,136000,0,0,0,0,0,0,0,0,210,210
580963505058776186,Order,2025/10/29,2025/11/05,VND,83709,121000,121000,150000,-29000,0,0,0,-37291,-6050,-10696,0,-40000,40000,0,0,0,0,0,0,0,0,0,-12100,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580963505058776186,121000,0,0,0,0,0,0,0,0,210,210
580963354492962457,Order,2025/10/29,2025/11/05,VND,70609,121000,121000,150000,-29000,0,0,0,-50391,-7050,-10696,0,-40000,20000,20000,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580963354492962457,141000,0,0,0,0,0,0,0,0,210,210
580963236334110435,Order,2025/10/29,2025/11/05,VND,409762,576000,576000,720000,-144000,0,0,0,-166238,-28800,-50918,0,-39400,39400,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,0,-17280,-3000,0,0,-5760,-2880,0,0,0,0,580963236334110435,576000,0,0,0,0,0,0,0,0,1030,1030
580963039734433195,Order,2025/10/29,2025/11/05,VND,231801,288000,288000,360000,-72000,0,0,0,-56199,-14780,-25459,0,-47600,40000,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580963039734433195,295600,0,0,0,0,0,0,0,0,510,510
580963064484365622,Order,2025/10/29,2025/11/05,VND,56478,83000,83000,110000,-27000,0,0,0,-26522,-4150,-7337,0,-40000,40000,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963064484365622,83000,0,0,0,0,0,0,0,0,110,110
580962377744352725,Order,2025/10/29,2025/11/05,VND,174301,288000,288000,360000,-72000,0,0,0,-113699,-14680,-25459,0,-47600,42000,5600,0,0,0,0,0,-57600,-57600,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580962377744352725,293600,0,0,0,0,0,0,0,0,510,510
580960166946440704,Order,2025/10/29,2025/11/05,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-40000,40000,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580960166946440704,121000,0,0,0,0,0,0,0,0,210,210
580953208764336025,Order,2025/10/28,2025/11/05,VND,181061,288000,288000,360000,-72000,0,0,0,-106939,-13104,-25459,0,-47600,47600,0,0,0,0,0,0,-52416,-52416,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580953208764336025,262080,0,0,0,25920,0,0,0,0,510,510
580951113455077131,Order,2025/10/28,2025/11/05,VND,48178,83000,83000,110000,-27000,0,0,0,-34822,-4150,-7337,0,-19700,19700,0,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580951113455077131,83000,0,0,0,0,0,0,0,0,110,110
580950022760334377,Order,2025/10/28,2025/11/05,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-40000,40000,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580950022760334377,121000,0,0,0,0,0,0,0,0,210,210
580949290152396551,Order,2025/10/28,2025/11/05,VND,83709,121000,121000,150000,-29000,0,0,0,-37291,-6050,-10696,0,-30300,30300,0,0,0,0,0,0,0,0,0,-12100,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580949290152396551,121000,0,0,0,0,0,0,0,0,210,210
580937284954588318,Order,2025/10/27,2025/11/05,VND,993896,1560000,1560000,1800000,-240000,0,0,0,-566104,-71000,-137904,0,-48100,48100,0,0,0,0,0,0,-284000,-284000,0,0,0,0,0,0,0,0,0,0,0,-46800,-3000,0,0,-15600,-7800,0,0,0,0,580937284954588318,1420000,0,-60000,0,140000,0,140000,0,0,2530,2530
580936835828385606,Order,2025/10/27,2025/11/05,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-40000,40000,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580936835828385606,135000,0,0,0,0,0,0,0,0,210,210
580923393388610587,Order,2025/10/26,2025/11/05,VND,58100,83000,83000,110000,-27000,0,0,0,-24900,-4150,-8715,0,-40000,40000,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,0,0,0,-830,-415,0,0,0,0,580923393388610587,83000,0,0,0,0,0,0,0,0,110,110
580915603861112310,Order,2025/10/26,2025/11/05,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580915603861112310,0,0,0,0,0,0,0,0,0,110,110
580913599465293622,Order,2025/10/26,2025/11/05,VND,76000,110000,110000,110000,0,0,0,0,-34000,-6500,-11550,0,-40000,20000,20000,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,-3300,0,0,0,-1100,-550,0,0,0,0,580913599465293622,130000,0,0,0,0,0,0,0,0,110,110
580896248239129767,Order,2025/10/24,2025/11/05,VND,58100,83000,83000,110000,-27000,0,0,0,-24900,-4150,-8715,0,-30300,30300,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,0,0,0,-830,-415,0,0,0,0,580896248239129767,83000,0,0,0,0,0,0,0,0,110,110
580895873184270149,Order,2025/10/24,2025/11/05,VND,-35200,0,0,0,0,0,0,0,-35200,0,0,-35200,-35200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580895873184270149,0,0,0,0,0,0,0,0,0,110,110
580848249718604897,Order,2025/10/21,2025/11/05,VND,-98759,0,1152000,1440000,-288000,-1152000,-1440000,288000,-98759,0,0,-98759,-68500,591,28500,-30850,-28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580848249718604897,1180500,-1180500,0,0,0,0,0,0,0,2030,2030
580972488306426887,Order,2025/10/30,2025/11/04,VND,204878,324000,324000,360000,-36000,0,0,0,-119122,-14580,-28642,0,-41400,41400,0,0,0,0,0,0,-58320,-58320,0,0,0,0,0,0,0,0,0,0,0,-9720,-3000,0,0,-3240,-1620,0,0,0,0,580972488306426887,291600,0,0,0,32400,0,0,0,0,510,510
580966329256281296,Order,2025/10/29,2025/11/04,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-40000,40000,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580966329256281296,135000,0,0,0,0,0,0,0,0,210,210
580966064640722294,Order,2025/10/29,2025/11/04,VND,80241,135000,135000,150000,-15000,0,0,0,-54759,-6750,-11934,0,-30300,30300,0,0,0,0,0,0,-27000,-27000,0,0,0,0,0,0,0,0,0,0,0,-4050,-3000,0,0,-1350,-675,0,0,0,0,580966064640722294,135000,0,0,0,0,0,0,0,0,210,210
580965116514829655,Order,2025/10/29,2025/11/04,VND,360162,576000,576000,720000,-144000,0,0,0,-215838,-27200,-50918,0,-48600,48600,0,0,0,0,0,0,-108800,-108800,0,0,0,0,0,0,0,0,0,0,0,-17280,-3000,0,0,-5760,-2880,0,0,0,0,580965116514829655,544000,0,0,0,32000,0,0,0,0,1030,1030
580965047768090143,Order,2025/10/29,2025/11/04,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-30300,30300,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580965047768090143,121000,0,0,0,0,0,0,0,0,210,210
580964607727666334,Order,2025/10/29,2025/11/04,VND,87961,130500,130500,225000,-94500,0,0,0,-42539,-6525,-14094,0,-40000,40000,0,0,0,0,0,0,-13050,-13050,0,0,0,0,0,0,0,0,0,0,0,-3915,-3000,0,0,-1305,-650,0,0,0,0,580964607727666334,130500,0,0,0,0,0,0,0,0,50,50
580963822320518738,Order,2025/10/29,2025/11/04,VND,48178,83000,83000,110000,-27000,0,0,0,-34822,-4150,-7337,0,-35200,35200,0,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963822320518738,83000,0,0,0,0,0,0,0,0,110,110
580963778598634935,Order,2025/10/29,2025/11/04,VND,83709,121000,121000,150000,-29000,0,0,0,-37291,-6050,-10696,0,-26200,26200,0,0,0,0,0,0,0,0,0,-12100,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580963778598634935,121000,0,0,0,0,0,0,0,0,210,210
580963549547431128,Order,2025/10/29,2025/11/04,VND,55978,83000,83000,110000,-27000,0,0,0,-27022,-4650,-7337,0,-40000,30000,10000,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963549547431128,93000,0,0,0,0,0,0,0,0,110,110
580963350432417612,Order,2025/10/29,2025/11/04,VND,70609,121000,121000,150000,-29000,0,0,0,-50391,-7050,-10696,0,-40000,20000,20000,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580963350432417612,141000,0,0,0,0,0,0,0,0,210,210
580963204052846179,Order,2025/10/29,2025/11/04,VND,56478,83000,83000,110000,-27000,0,0,0,-26522,-4150,-7337,0,-30300,30300,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580963204052846179,83000,0,0,0,0,0,0,0,0,110,110
580962983061587874,Order,2025/10/29,2025/11/04,VND,81949,121000,121000,150000,-29000,0,0,0,-39051,-7810,-10696,0,-35200,0,35200,0,0,0,0,0,0,0,0,-12100,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580962983061587874,156200,0,0,0,0,0,0,0,0,210,210
580962852676666824,Order,2025/10/29,2025/11/04,VND,203101,288000,288000,360000,-72000,0,0,0,-84899,-14680,-25459,0,-47600,42000,5600,0,0,0,0,0,0,0,0,-28800,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580962852676666824,293600,0,0,0,0,0,0,0,0,510,510
580962657382205038,Order,2025/10/29,2025/11/04,VND,203381,288000,288000,360000,-72000,0,0,0,-84619,-14400,-25459,0,-35100,35100,0,0,0,0,0,0,0,0,0,-28800,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580962657382205038,288000,0,0,0,0,0,0,0,0,510,510
580958772630357097,Order,2025/10/29,2025/11/04,VND,181061,288000,288000,360000,-72000,0,0,0,-106939,-13104,-25459,0,-47600,47600,0,0,0,0,0,0,-52416,-52416,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580958772630357097,262080,0,0,0,25920,0,0,0,0,510,510
580956578404926833,Order,2025/10/29,2025/11/04,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580956578404926833,0,0,0,0,0,0,0,0,0,500,500
580953197033653384,Order,2025/10/28,2025/11/04,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-30300,30300,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580953197033653384,121000,0,0,0,0,0,0,0,0,210,210
580952637191587290,Order,2025/10/28,2025/11/04,VND,203381,288000,288000,360000,-72000,0,0,0,-84619,-14400,-25459,0,-41400,41400,0,0,0,0,0,0,0,0,0,-28800,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580952637191587290,288000,0,0,0,0,0,0,0,0,510,510
580952077050938713,Order,2025/10/28,2025/11/04,VND,220826,363000,363000,450000,-87000,0,0,0,-142174,-18150,-32089,0,-35100,35100,0,0,0,0,0,0,-72600,-72600,0,0,0,0,0,0,0,0,0,0,0,-10890,-3000,0,0,-3630,-1815,0,0,0,0,580952077050938713,363000,0,0,0,0,0,0,0,0,610,610
580951452981298365,Order,2025/10/28,2025/11/04,VND,352162,576000,576000,720000,-144000,0,0,0,-223838,-28800,-50918,0,-39400,39400,0,0,0,0,0,0,-115200,-115200,0,0,0,0,0,0,0,0,0,0,0,-17280,-3000,0,0,-5760,-2880,0,0,0,0,580951452981298365,576000,0,0,0,0,0,0,0,0,1030,1030
580951373676053712,Order,2025/10/28,2025/11/04,VND,174581,288000,288000,360000,-72000,0,0,0,-113419,-14400,-25459,0,-35100,35100,0,0,0,0,0,0,-57600,-57600,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580951373676053712,288000,0,0,0,0,0,0,0,0,510,510
580951102575511203,Order,2025/10/28,2025/11/04,VND,75826,110000,110000,110000,0,0,0,0,-34174,-5500,-9724,0,-30300,30300,0,0,0,0,0,0,0,0,0,-11000,0,0,0,0,0,0,0,0,0,-3300,-3000,0,0,-1100,-550,0,0,0,0,580951102575511203,110000,0,0,0,0,0,0,0,0,110,110
580950453253080094,Order,2025/10/28,2025/11/04,VND,48178,83000,83000,110000,-27000,0,0,0,-34822,-4150,-7337,0,-35200,35200,0,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580950453253080094,83000,0,0,0,0,0,0,0,0,110,110
580950258814387550,Order,2025/10/28,2025/11/04,VND,49546,83000,83000,110000,-27000,0,0,0,-33454,-4276,-7337,0,-40000,30000,10000,0,0,0,0,0,-15106,-15106,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580950258814387550,85530,0,0,0,7470,0,0,0,0,110,110
580950264681498008,Order,2025/10/28,2025/11/04,VND,55678,83000,83000,110000,-27000,0,0,0,-27322,-4950,-7337,0,-40000,24000,16000,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580950264681498008,99000,0,0,0,0,0,0,0,0,110,110
580950209743979739,Order,2025/10/28,2025/11/04,VND,55478,83000,83000,110000,-27000,0,0,0,-27522,-5150,-7337,0,-40000,20000,20000,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580950209743979739,103000,0,0,0,0,0,0,0,0,110,110
580950234865240013,Order,2025/10/28,2025/11/04,VND,55478,83000,83000,110000,-27000,0,0,0,-27522,-5150,-7337,0,-40000,20000,20000,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580950234865240013,103000,0,0,0,0,0,0,0,0,110,110
580949939162875446,Order,2025/10/28,2025/11/04,VND,47678,83000,83000,110000,-27000,0,0,0,-35322,-4650,-7337,0,-40000,30000,10000,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580949939162875446,93000,0,0,0,0,0,0,0,0,110,110
580949806622803102,Order,2025/10/28,2025/11/04,VND,174581,288000,288000,360000,-72000,0,0,0,-113419,-14400,-25459,0,-47600,47600,0,0,0,0,0,0,-57600,-57600,0,0,0,0,0,0,0,0,0,0,0,-8640,-3000,0,0,-2880,-1440,0,0,0,0,580949806622803102,288000,0,0,0,0,0,0,0,0,510,510
580949597356000265,Order,2025/10/28,2025/11/04,VND,56478,83000,83000,110000,-27000,0,0,0,-26522,-4150,-7337,0,-30300,30300,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580949597356000265,83000,0,0,0,0,0,0,0,0,110,110
580877373274162526,Order,2025/10/23,2025/11/04,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580877373274162526,0,0,0,0,0,0,0,0,0,110,110
580865081786336839,Order,2025/10/22,2025/11/04,VND,-35200,0,0,0,0,0,0,0,-35200,0,0,-35200,-35200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580865081786336839,0,0,0,0,0,0,0,0,0,210,210
580962712154572690,Order,2025/10/29,2025/11/03,VND,48178,83000,83000,110000,-27000,0,0,0,-34822,-4150,-7337,0,-30300,30300,0,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580962712154572690,83000,0,0,0,0,0,0,0,0,110,110
580959788801229856,Order,2025/10/29,2025/11/03,VND,-40000,0,0,0,0,0,0,0,-40000,0,0,-40000,-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580959788801229856,0,0,0,0,0,0,0,0,0,100,100
580957096934475713,Order,2025/10/29,2025/11/03,VND,71609,121000,121000,150000,-29000,0,0,0,-49391,-6050,-10696,0,-40000,40000,0,0,0,0,0,0,-24200,-24200,0,0,0,0,0,0,0,0,0,0,0,-3630,-3000,0,0,-1210,-605,0,0,0,0,580957096934475713,121000,0,0,0,0,0,0,0,0,210,210
580956542563681991,Order,2025/10/29,2025/11/03,VND,-30300,0,0,0,0,0,0,0,-30300,0,0,-30300,-30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580956542563681991,0,0,0,0,0,0,0,0,0,200,200
580953487927969491,Order,2025/10/29,2025/11/03,VND,56478,83000,83000,110000,-27000,0,0,0,-26522,-4150,-7337,0,-30300,30300,0,0,0,0,0,0,0,0,0,-8300,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580953487927969491,83000,0,0,0,0,0,0,0,0,110,110
580953428766787470,Order,2025/10/28,2025/11/03,VND,48178,83000,83000,110000,-27000,0,0,0,-34822,-4150,-7337,0,-30300,30300,0,0,0,0,0,0,-16600,-16600,0,0,0,0,0,0,0,0,0,0,0,-2490,-3000,0,0,-830,-415,0,0,0,0,580953428766787470,83000,0,0,0,0,0,0,0,0,110,110
